{0.0,0.0,0.0},
{0.0,267.82328591475357,20.0},
{0.08927442863825119,265.543391387248,20.0},
{0.17778889243400053,263.2164007848232,20.0},
{0.2655276926956083,260.8627675335753,20.0},
{0.35248194854013337,258.49406395742926,20.0},
{0.43864663652594316,256.11683697953106,20.0},
{0.5240189155191202,253.7347924067557,20.0},
{0.6085971796547054,251.35002668460305,20.0},
{0.6923805218829063,248.96372935617822,20.0},
{0.775368431668299,246.57657316176582,20.0},
{0.857560622722221,244.188944833053,20.0},
{0.938956937666572,241.80106255649494,20.0},
{1.0195572918520703,239.4130603291238,20.0},
{1.0993616452951116,237.02501230684908,20.0},
{1.178369982730728,234.63697806049976,20.0},
{1.2565823087508945,232.24898639024764,20.0},
{1.3339986375476438,229.86108107165086,20.0},
{1.410618997904861,227.47327140357683,20.0},
{1.4864434217060531,225.085598647304,20.0},
{1.5614719545884879,222.69803556678025,20.0},
{1.635704633110748,220.31058754636177,20.0},
{1.709141495626202,217.9232280842691,20.0},
{1.7817825716542919,215.53595683001402,20.0},
{1.85362789059763,213.148756413999,20.0},
{1.9246774760689631,210.76163104227243,20.0},
{1.9949313530830537,208.37457291753648,20.0},
{2.0643895440555657,205.9875958619909,20.0},
{2.133052076009563,203.60070108151425,20.0},
{2.2009189763700676,201.2139175312476,20.0},
{2.267990282213817,198.8272557928073,20.0},
{2.3342660341447528,196.44076851455625,20.0},
{2.3997462903162714,194.05447652029818,20.0},
{2.4644311158230376,191.66846836291924,20.0},
{2.528320605277344,189.28277188194562,20.0},
{2.5914148625713262,186.89752201752597,20.0},
{2.6537140365771683,184.51272751729468,20.0},
{2.7152182790829333,182.12854914086674,20.0},
{2.775927795463222,179.74485834728662,20.0},
{2.835842748245651,177.3616719721735,20.0},
{2.8949633055697093,174.97887134596724,20.0},
{2.953289596018365,172.59645170119666,20.0},
{3.010821746585431,170.21433588878412,20.0},
{3.0675598585483588,167.8325390953969,20.0},
{3.1235040382468244,165.4510258761333,20.0},
{3.1786543802055354,163.06985168275452,20.0},
{3.2330109974331203,160.68901945361395,20.0},
{3.286574003917658,158.3086472301464,20.0},
{3.339343552994374,155.92877726383205,20.0},
{3.391319812082318,153.54962510026115,20.0},
{3.4425030204490716,151.17127549984352,20.0},
{3.492893445615686,148.79409147746546,20.0},
{3.5424914761081747,146.41818685157259,20.0},
{3.5912975383920323,144.04411502401868,20.0},
{3.6393122434000387,141.67191163288064,20.0},
{3.6865362139443323,139.30223601982584,20.0},
{3.732970292617608,136.93456065025484,20.0},
{3.778615146167693,134.56895436604577,20.0},
{3.823471464289708,132.20493015057744,20.0},
{3.8675397743399005,129.84246810446996,20.0},
{3.9108205970413903,127.48125151545602,20.0},
{3.9533143475465424,125.12134211946965,20.0},
{3.9950214615863655,122.76259419489229,20.0},
{4.035942326317996,120.40523425443223,20.0},
{4.076077404402807,118.04927385078825,20.0},
{4.11542716235307,115.69519555568637,20.0},
{4.153992227538299,113.34317188589631,20.0},
{4.191773284833598,110.99408422508623,20.0},
{4.228771312908627,108.64827904420163,20.0},
{4.264987405923361,106.30724084376706,20.0},
{4.300423152871284,103.97143498447205,20.0},
{4.335080297866108,101.6431245669353,20.0},
{4.36896133938842,99.32245523583434,20.0},
{4.402068824467031,97.01212330112995,20.0},
{4.434406198900741,94.70997123845552,20.0},
{4.46597618931356,92.41628039744468,20.0},
{4.496781616112708,90.1290589616605,20.0},
{4.526824635766594,87.8482252588016,20.0},
{4.556107377519528,85.57248390629454,20.0},
{4.584631538821626,83.30208687005955,20.0},
{4.612398901111646,81.0364379429527,20.0},
{4.639411047092631,78.77646256504062,20.0},
{4.665669867947645,76.52220751651014,20.0},
{4.6911772704531485,74.27564471585093,20.0},
{4.715935818691765,72.03747886940447,20.0},
{4.7399483116482335,69.8113116547301,20.0},
{4.763218748866477,67.5985585876513,20.0},
{4.785751601729027,65.40528575204291,20.0},
{4.807553363646375,63.2333939412921,20.0},
{4.828631161626806,61.09212991207247,20.0},
{4.84899520493083,58.98208572352474,20.0},
{4.868655900172005,56.91427442890888,20.0},
{4.887627324981641,54.879868426796214,20.0},
{4.90592061445724,52.87999797954575,20.0},
{4.923547280450422,50.906509491059744,20.0},
{4.940516116947442,48.95903479492871,20.0},
{4.956835795212418,47.032262978711096,20.0},
{4.972513216205321,45.12716771634489,20.0},
{4.987555605444103,43.241292847536315,20.0},
{5.001969369726615,41.378334573411166,20.0},
{5.015762147917752,39.53847336499169,20.0},
{5.028941639039417,37.72965525108905,20.0},
{5.0415181907897795,35.95481035554309,20.0},
{5.0535031275749605,34.228578729125424,20.0},
{5.064912653818002,32.55704621490848,20.0},
{5.075765002556305,30.965237638056927,20.0},
{5.086086748435657,29.462114267476224,20.0},
{5.095907453191483,28.087047311463493,20.0},
{5.105269802295304,26.84662984390936,20.0},
{5.11421867890994,25.792314165604637,20.0},
{5.122816116965142,24.881975509895128,20.0},
{5.131110108801773,24.106502142999073,20.0},
{5.139145609516106,23.42187092613661,20.0},
{5.146952899824818,22.818718439315983,20.0},
{5.15455913930459,22.270085494629015,20.0},
{5.161982501136133,21.770151586410314,20.0},
{5.169239218331603,21.303469438302155,20.0},
{5.176340374811037,20.867483049779548,20.0},
